0.01,24.8194230803
0.02,23.2952383029
0.03,21.7481197403
0.04,20.4955961463
0.05,19.8915470463
0.06,19.3280783067
0.07,18.42262802
0.08,17.5010958886
0.09,16.9998157799
0.1,16.0636673492
0.11,15.1797028891
0.12,14.6429762173
0.13,14.5935163554
0.14,13.8255131282
0.15,13.3234732478
0.16,12.6862761252
0.17,12.4031065407
0.18,11.9804773877
0.19,11.8743260558
0.2,11.1092976784
0.21,10.6910899652
0.22,10.4112740923
0.23,9.97470555066
0.24,9.9180715178
0.25,9.41488368173
0.26,9.12621856959
0.27,8.93630731258
0.28,8.71635985039
0.29,8.64090659356
0.3,8.25767581797
0.31,8.0405210166
0.32,7.92936999775
0.33,7.59804948794
0.34,7.67519313118
0.35,7.32121681246
0.36,7.10866466039
0.37,6.87286916969
0.38,6.69929645165
0.39,6.48437659215
0.4,6.29326314431
0.41,6.24099222078
0.42,6.02994728325
0.43,5.87793625599
0.44,5.84260778047
0.45,5.56516446529
0.46,5.24159626101
0.47,5.31860046784
0.48,5.19152851451
0.49,5.0164073646
0.5,4.91124728337
0.51,4.84508122627
0.52,4.67083539118
0.53,4.6706850317
0.54,4.51086441758
0.55,4.41668553569
0.56,4.42211192702
0.57,4.1634499929
0.58,4.13564900228
0.59,4.02382367067
0.6,3.91311274
0.61,3.85141306171
0.62,3.7199373838
0.63,3.64862226448
0.64,3.55511935318
0.65,3.46409083814
0.66,3.36696134379
0.67,3.3375578993
0.68,3.28677894801
0.69,3.1052982645
0.7,3.13929118544
0.71,3.03767101697
0.72,2.90894861541
0.73,2.87766635564
0.74,2.85292625016
0.75,2.74889278783
0.76,2.74770645793
0.77,2.60381481392
0.78,2.5514411041
0.79,2.50097994233
0.8,2.46130699685
0.81,2.39982838721
0.82,2.2776678765
0.83,2.23003700069
0.84,2.22671725227
0.85,2.16736132766
0.86,2.09310942509
0.87,2.02613897652
0.88,1.96513899635
0.89,1.9310425042
0.9,1.90017252439
0.91,1.85119830389
0.92,1.78985085046
0.93,1.72114125288
0.94,1.69778205534
0.95,1.65191201904
0.96,1.61990920857
0.97,1.58879042133
0.98,1.54137555281
0.99,1.49593080759
1.0,1.44017193876
